Seniority;Status;Category;FirstDiv_Cat;SecondDiv_Cat;RFEF1_Cat;RFEF2_Cat;RFEF3_Cat;Preferent_Cat;Regional1_Cat;Regional2_Cat;Regional3_Cat;Junior_Cat;Male;YearBorn;MadridBorn;Spanish;Office;MadridOf;AlcalaOf;AranjuezOf;StartYear;StartAge;DropYear;DropAge;talent;Motive_To_Start;MTSFeltinterestedbyrefereeing;MTSMyfriendsfamilydid;MTSToearnsomemoney;MTSTopracticesomesport;MTSTocontinueinfootball;MTSAmotivatingchallenge;MTSForbeingasocialactivity;Risk_To_Leave;RTLSufferingagression;RTLLackofphysicalcondition;RTLDissapointmentfornothaving;RTLPersonalIncompatibility;RTLProfessionalIncompatibility;RTLLossofinterest;RTLScarcefollowupbytheCommi;RTLRequirementsphysicalortes;RTLDissagreementwithCommittee;RTLInsufficientremuneration;RTLDemotion;RTLUnfairpromotions;Friend_or_Relative;Player_or_Coach;Player_or_CoachYes;Player_or_CoachYesbelowregional;Player_or_CoachNo;Vocation;VocationVocationatstart;Motives_to_Continue;Motives_to_ContinuePromotionexp;Motives_to_ContinueExtraincome;Motives_to_ContinueRefereesocia;Motives_to_ContinueTreatmentby;Motives_to_ContinueExictementto;Motives_to_ContinueRelationship;Motives_to_ContinueMotivationfo;Motives_to_ContinueParticipatei;Ready_to_Promote;Ready_to_PromoteReadytopromote;Ready_to_PromoteNotreadytopro;Ready_to_PromoteNotsureifread;Safety;SafetyNo;SafetyRarely;SafetySometimes;SafetyManytimes;Avoidable_Drop;Avoidable_DropStillactive;Avoidable_DropItcouldhavebeen;Avoidable_DropPersonalreasons;Avoidable_DropNotsure;SupportProgram_part;SupportProgram_partYes;SupportProgram_partNobutIwou;SupportProgram_partNoandnoti;SupportProgram_partPrefernotan;Dependants;DependantsYes;Education_Level;Education_LevelPrefernotanswer;Education_LevelPhDormaster;Education_LevelGrade;Education_LevelSecondaryeducati;Education_LevelComplulsorysecon;Education_LevelBasiceducation;Education_LevelNobasiceducatio
6;0;10;0;0;0;0;0;0;0;0;0;1;1;2000;1;1;MADRID;1;0;0;2015;15;2019;19;0;A;1;0;0;0;0;0;0;D;0;0;0;1;0;0;0;0;0;0;0;0;1;A;1;0;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;D;0;0;0;1;B;0;1;0;0;C;0;0;1;0;B;0;5;0;0;1;0;0;0;0
6;0;10;0;0;0;0;0;0;0;0;0;1;1;1985;1;1;MADRID;1;0;0;2015;30;2018;33;0;B;0;1;0;0;0;0;0;L;0;0;0;0;0;0;0;0;0;0;0;1;0;A;1;0;0;A;1;E;0;0;0;0;1;0;0;0;A;1;0;0;D;0;0;0;1;B;0;1;0;0;B;0;1;0;0;C;0;4;0;0;0;1;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;1999;1;1;MADRID;1;0;0;2015;16;0;;0;C;0;0;1;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;1;0;0;B;0;1;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;6;0;1;0;0;0;0;0
6;1;6;0;0;0;0;0;1;0;0;0;0;1;1999;1;1;MADRID;1;0;0;2015;16;0;;1;C;0;0;1;0;0;0;0;L;0;0;0;0;0;0;0;0;0;0;0;1;0;A;1;0;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1993;0;1;MADRID;1;0;0;2015;22;0;;0;C;0;0;1;0;0;0;0;A - J;1;0;0;0;0;0;0;0;0;1;0;0;0;B;0;1;0;A;1;B;0;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;6;0;1;0;0;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1995;1;1;ARANJUEZ;0;0;1;2015;20;0;;0;A;1;0;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;A;1;E;0;0;0;0;1;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;0;10;0;0;0;0;0;0;0;0;0;1;1;1991;1;1;MADRID;1;0;0;2015;24;2017;26;0;E;0;0;0;0;1;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;A;1;A - B - E - G;1;1;0;0;1;0;1;0;A;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;1;0;0;A;1;4;0;0;0;1;0;0;0
6;0;8;0;0;0;0;0;0;0;1;0;0;1;1994;1;1;MADRID;1;0;0;2015;21;2018;24;0;C;0;0;1;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;A;1;G;0;0;0;0;0;0;1;0;A;1;0;0;C;0;0;1;0;C;0;0;1;0;C;0;0;1;0;B;0;6;0;1;0;0;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;2000;1;1;MADRID;1;0;0;2015;15;0;;0;A;1;0;0;0;0;0;0;C - G - I - J - L;0;0;1;0;0;0;1;0;1;1;0;1;1;B;0;1;0;A;1;E - F - G - H;0;0;0;0;1;1;1;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
6;1;5;0;0;0;0;1;0;0;0;0;0;1;1994;1;1;MADRID;1;0;0;2015;21;0;;1;A;1;0;0;0;0;0;0;D - E;0;0;0;1;1;0;0;0;0;0;0;0;1;A;1;0;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1989;1;1;MADRID;1;0;0;2015;26;0;;0;A;1;0;0;0;0;0;0;B - E;0;1;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;B - E - G;0;1;0;0;1;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1998;1;1;ALCALA DE HENARES;0;1;0;2015;17;0;;0;F;0;0;0;0;0;1;0;B;0;1;0;0;0;0;0;0;0;0;0;0;0;A;1;0;0;A;1;G;0;0;0;0;0;0;1;0;A;1;0;0;B;0;1;0;0;C;0;0;1;0;B;0;1;0;0;A;1;4;0;0;0;1;0;0;0
6;0;10;0;0;0;0;0;0;0;0;0;1;1;1994;1;1;MADRID;1;0;0;2015;21;2019;25;0;A;1;0;0;0;0;0;0;B - G;0;1;0;0;0;0;1;0;0;0;0;0;0;C;0;0;1;A;1;C - G;0;0;1;0;0;0;1;0;A;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;1;0;0;B;0;6;0;1;0;0;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;1996;1;1;MADRID;1;0;0;2015;19;0;;0;A;1;0;0;0;0;0;0;E - G - I - K;0;0;0;0;1;0;1;0;1;0;1;0;1;A;1;0;0;A;1;A - B;1;1;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;6;0;1;0;0;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1988;0;1;ARANJUEZ;0;0;1;2014;26;2019;31;0;E;0;0;0;0;1;0;0;I;0;0;0;0;0;0;0;0;1;0;0;0;1;A;1;0;0;A;1;B - F - G;0;1;0;0;0;1;1;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
7;1;7;0;0;0;0;0;0;1;0;0;0;1;1986;1;1;MADRID;1;0;0;2014;28;0;;0;C;0;0;1;0;0;0;0;A - G;1;0;0;0;0;0;1;0;0;0;0;0;1;A;1;0;0;B;0;D - E;0;0;0;1;1;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
7;1;3;0;0;1;0;0;0;0;0;0;0;1;1994;0;1;MADRID;1;0;0;2014;20;0;;0;C;0;0;1;0;0;0;0;A - B - D - E - K;1;1;0;1;1;0;0;0;0;0;1;0;0;B;0;1;0;A;1;A - B - G;1;1;0;0;0;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
7;0;7;0;0;0;0;0;0;1;0;0;0;1;1990;0;1;MADRID;1;0;0;2014;24;2020;30;0;C;0;0;1;0;0;0;0;E - G;0;0;0;0;1;0;1;0;0;0;0;0;1;B;0;1;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;B;0;1;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
7;1;6;0;0;0;0;0;1;0;0;0;0;1;1997;0;1;ALCALA DE HENARES;0;1;0;2014;17;0;;1;F;0;0;0;0;0;1;0;C - F - G - H - I - J - L;0;0;1;0;0;1;1;1;1;1;0;1;1;B;0;1;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1993;1;1;MADRID;1;0;0;2014;21;2018;25;0;A;1;0;0;0;0;0;0;B;0;1;0;0;0;0;0;0;0;0;0;0;0;C;0;0;1;A;1;B - E - G - H;0;1;0;0;1;0;1;1;A;1;0;0;B;0;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1995;1;1;MADRID;1;0;0;2014;19;2018;23;0;D;0;0;0;1;0;0;0;B - C - D;0;1;1;1;0;0;0;0;0;0;0;0;0;B;0;1;0;B;0;A - G;1;0;0;0;0;0;1;0;A;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1994;1;1;MADRID;1;0;0;2014;20;2021;27;0;C;0;0;1;0;0;0;0;B - E - I - J;0;1;0;0;1;0;0;0;1;1;0;0;1;B;0;1;0;B;0;A - B;1;1;0;0;0;0;0;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
7;1;7;0;0;0;0;0;0;1;0;0;0;1;1995;1;1;MADRID;1;0;0;2014;19;0;;1;A;1;0;0;0;0;0;0;A - D;1;0;0;1;0;0;0;0;0;0;0;0;0;A;1;0;0;A;1;A - E - G;1;0;0;0;1;0;1;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
7;0;10;0;0;0;0;0;0;0;0;0;1;1;1996;0;1;MADRID;1;0;0;2014;18;2017;21;0;B;0;1;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;A;1;0;0;A;1;H;0;0;0;0;0;0;0;1;A;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
7;1;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;ALCALA DE HENARES;0;1;0;2014;17;0;;0;C;0;0;1;0;0;0;0;G;0;0;0;0;0;0;1;0;0;0;0;0;0;B;0;1;0;A;1;B - E - G;0;1;0;0;1;0;1;0;A;1;0;0;A;1;0;0;0;C;0;0;1;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
7;1;7;0;0;0;0;0;0;1;0;0;0;1;1994;1;1;ARANJUEZ;0;0;1;2014;20;0;;0;E;0;0;0;0;1;0;0;E - I - J - L;0;0;0;0;1;0;0;0;1;1;0;1;1;A;1;0;0;B;0;A - B - E - F - G - H;1;1;0;0;1;1;1;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
7;1;5;0;0;0;0;1;0;0;0;0;0;1;1996;1;1;MADRID;1;0;0;2014;18;0;;1;A;1;0;0;0;0;0;0;D - E;0;0;0;1;1;0;0;0;0;0;0;0;1;B;0;1;0;A;1;A - B - G - H;1;1;0;0;0;0;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
7;0;10;0;0;0;0;0;0;0;0;0;1;1;1988;0;1;MADRID;1;0;0;2014;26;2018;30;0;C;0;0;1;0;0;0;0;D;0;0;0;1;0;0;0;0;0;0;0;0;0;B;0;1;0;A;1;C;0;0;1;0;0;0;0;0;A;1;0;0;B;0;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1991;1;1;MADRID;1;0;0;2014;23;2019;28;0;F;0;0;0;0;0;1;0;D - H;0;0;0;1;0;0;0;1;0;0;0;0;0;B;0;1;0;B;0;E - F - G;0;0;0;0;1;1;1;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
7;1;5;0;0;0;0;1;0;0;0;0;0;1;1995;1;1;MADRID;1;0;0;2014;19;2020;25;1;F;0;0;0;0;0;1;0;D - E - J;0;0;0;1;1;0;0;0;0;1;0;0;0;B;0;1;0;B;0;A - B - C - G;1;1;1;0;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
7;1;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;ARANJUEZ;0;0;1;2014;17;0;;0;E;0;0;0;0;1;0;0;B;0;1;0;0;0;0;0;0;0;0;0;0;0;B;0;1;0;A;1;A;1;0;0;0;0;0;0;0;C;0;0;1;A;1;0;0;0;B;0;1;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1995;1;1;ALCALA DE HENARES;0;1;0;2014;19;2019;24;0;E;0;0;0;0;1;0;0;A - B - E - K;1;1;0;0;1;0;0;0;0;0;1;0;0;A;1;0;0;B;0;A - B - F - G - H;1;1;0;0;0;1;1;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
7;1;8;0;0;0;0;0;0;0;1;0;0;1;1987;0;0;MADRID;1;0;0;2014;27;0;;0;F;0;0;0;0;0;1;0;G - L;0;0;0;0;0;0;1;0;0;0;0;1;1;B;0;1;0;A;1;E - F - G - H;0;0;0;0;1;1;1;1;A;1;0;0;D;0;0;0;1;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
7;0;10;0;0;0;0;0;0;0;0;0;1;1;1999;1;1;MADRID;1;0;0;2014;15;2019;20;0;B;0;1;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;B - G;0;1;0;0;0;0;1;0;A;1;0;0;A;1;0;0;0;D;0;0;0;1;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
7;1;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;MADRID;1;0;0;2014;18;0;;0;E;0;0;0;0;1;0;0;C;0;0;1;0;0;0;0;0;0;0;0;0;1;A;1;0;0;A;1;A - B - E - F - G;1;1;0;0;1;1;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;0;1988;0;1;MADRID;1;0;0;2014;26;2019;31;0;A;1;0;0;0;0;0;0;D - E - H;0;0;0;1;1;0;0;1;0;0;0;0;0;A;1;0;0;A;1;A - G;1;0;0;0;0;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1995;1;1;ALCALA DE HENARES;0;1;0;2014;19;2018;23;0;E;0;0;0;0;1;0;0;E - F - J;0;0;0;0;1;1;0;0;0;1;0;0;0;B;0;1;0;A;1;A - B - F - G - H;1;1;0;0;0;1;1;1;A;1;0;0;A;1;0;0;0;D;0;0;0;1;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
7;1;7;0;0;0;0;0;0;1;0;0;0;1;1994;1;1;MADRID;1;0;0;2014;20;0;;1;A;1;0;0;0;0;0;0;I;0;0;0;0;0;0;0;0;1;0;0;0;1;B;0;1;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;ALCALA DE HENARES;0;1;0;2014;18;2019;23;0;C;0;0;1;0;0;0;0;E - F - J - L;0;0;0;0;1;1;0;0;0;1;0;1;1;B;0;1;0;B;0;B - D;0;1;0;1;0;0;0;0;A;1;0;0;B;0;1;0;0;D;0;0;0;1;A;1;0;0;0;C;0;4;0;0;0;1;0;0;0
7;1;8;0;0;0;0;0;0;0;1;0;0;1;1995;1;1;MADRID;1;0;0;2014;19;0;;0;E;0;0;0;0;1;0;0;C - K - L;0;0;1;0;0;0;0;0;0;0;1;1;1;A;1;0;0;A;1;A - C - H;1;0;1;0;0;0;0;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;3;0;0;0;0;1;0;0
7;0;7;0;0;0;0;0;0;1;0;0;0;1;1996;1;1;MADRID;1;0;0;2014;18;2020;24;1;C;0;0;1;0;0;0;0;A - B - C - E - J - L;1;1;1;0;1;0;0;0;0;1;0;1;1;A;1;0;0;A;1;A - B - G;1;1;0;0;0;0;1;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
7;1;8;0;0;0;0;0;0;0;1;0;0;1;1996;0;1;ALCALA DE HENARES;0;1;0;2014;18;0;;0;F;0;0;0;0;0;1;0;C - D - E - F - G - L;0;0;1;1;1;1;1;0;0;0;0;1;1;B;0;1;0;A;1;A - B - G;1;1;0;0;0;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;6;0;1;0;0;0;0;0
7;1;8;0;0;0;0;0;0;0;1;0;0;0;1995;1;1;MADRID;1;0;0;2014;19;0;;1;B;0;1;0;0;0;0;0;F - H - J - L;0;0;0;0;0;1;0;1;0;1;0;1;1;A;1;0;0;A;1;B - E - G;0;1;0;0;1;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;D;0;0;0;1;B;0;4;0;0;0;1;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1999;0;1;ALCALA DE HENARES;0;1;0;2014;15;2020;21;0;E;0;0;0;0;1;0;0;D;0;0;0;1;0;0;0;0;0;0;0;0;1;A;1;0;0;A;1;B;0;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
7;1;7;0;0;0;0;0;0;1;0;0;0;1;1995;1;1;MADRID;1;0;0;2014;19;0;;0;C;0;0;1;0;0;0;0;A - B - F - G - H - I - L;1;1;0;0;0;1;1;1;1;0;0;1;0;B;0;1;0;B;0;B;0;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
7;0;10;0;0;0;0;0;0;0;0;0;1;1;1994;1;1;MADRID;1;0;0;2014;20;2019;25;0;F;0;0;0;0;0;1;0;E - F - G;0;0;0;0;1;1;1;0;0;0;0;0;0;B;0;1;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;C;0;0;1;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
7;1;7;0;0;0;0;0;0;1;0;0;0;1;1997;0;1;ARANJUEZ;0;0;1;2014;17;0;;1;B;0;1;0;0;0;0;0;F - J;0;0;0;0;0;1;0;0;0;1;0;0;1;A;1;0;0;A;1;E - F - G;0;0;0;0;1;1;1;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;2000;1;1;MADRID;1;0;0;2014;14;2020;20;0;E;0;0;0;0;1;0;0;E - F - G - H - I;0;0;0;0;1;1;1;1;1;0;0;0;0;B;0;1;0;A;1;G;0;0;0;0;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
7;0;10;0;0;0;0;0;0;0;0;0;1;1;1988;0;1;ARANJUEZ;0;0;1;2014;26;2019;31;0;E;0;0;0;0;1;0;0;E - H;0;0;0;0;1;0;0;1;0;0;0;0;1;A;1;0;0;B;0;B;0;1;0;0;0;0;0;0;C;0;0;1;A;1;0;0;0;B;0;1;0;0;D;0;0;0;1;B;0;4;0;0;0;1;0;0;0
7;1;7;0;0;0;0;0;0;1;0;0;0;1;1996;1;1;MADRID;1;0;0;2014;18;0;;0;E;0;0;0;0;1;0;0;F - L;0;0;0;0;0;1;0;0;0;0;0;1;1;A;1;0;0;B;0;A - G;1;0;0;0;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;C;0;3;0;0;0;0;1;0;0
7;0;10;0;0;0;0;0;0;0;0;0;1;1;1993;1;1;MADRID;1;0;0;2014;21;2017;24;0;C;0;0;1;0;0;0;0;A;1;0;0;0;0;0;0;0;0;0;0;0;1;B;0;1;0;B;0;B;0;1;0;0;0;0;0;0;B;0;1;0;B;0;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
7;1;8;0;0;0;0;0;0;0;1;0;0;1;1991;0;1;MADRID;1;0;0;2014;23;0;;0;C;0;0;1;0;0;0;0;J;0;0;0;0;0;0;0;0;0;1;0;0;1;A;1;0;0;A;1;A - B;1;1;0;0;0;0;0;0;A;1;0;0;D;0;0;0;1;A;1;0;0;0;B;0;1;0;0;A;1;6;0;1;0;0;0;0;0
7;1;8;0;0;0;0;0;0;0;1;0;0;1;1995;1;1;MADRID;1;0;0;2014;19;0;;0;C;0;0;1;0;0;0;0;F - L;0;0;0;0;0;1;0;0;0;0;0;1;1;C;0;0;1;A;1;B - E - G;0;1;0;0;1;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1998;1;1;ARANJUEZ;0;0;1;2014;16;2019;21;0;E;0;0;0;0;1;0;0;A;1;0;0;0;0;0;0;0;0;0;0;0;0;B;0;1;0;A;1;B - E - G;0;1;0;0;1;0;1;0;A;1;0;0;C;0;0;1;0;B;0;1;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
7;0;10;0;0;0;0;0;0;0;0;0;1;1;1991;1;1;MADRID;1;0;0;2014;23;2017;26;0;C;0;0;1;0;0;0;0;G;0;0;0;0;0;0;1;0;0;0;0;0;1;B;0;1;0;B;0;A - B - E - G;1;1;0;0;1;0;1;0;C;0;0;1;B;0;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;6;0;1;0;0;0;0;0
7;0;7;0;0;0;0;0;0;1;0;0;0;1;1993;1;1;MADRID;1;0;0;2014;21;2019;26;0;F;0;0;0;0;0;1;0;G - L;0;0;0;0;0;0;1;0;0;0;0;1;0;B;0;1;0;A;1;A - B - E - G;1;1;0;0;1;0;1;0;A;1;0;0;C;0;0;1;0;B;0;1;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;1990;1;1;ARANJUEZ;0;0;1;2014;24;2020;30;0;A;1;0;0;0;0;0;0;E - G - J;0;0;0;0;1;0;1;0;0;1;0;0;0;B;0;1;0;A;1;B - E;0;1;0;0;1;0;0;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
8;0;8;0;0;0;0;0;0;0;1;0;0;1;1994;1;1;MADRID;1;0;0;2013;19;2018;24;0;E;0;0;0;0;1;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;A;1;0;0;B;0;A - B;1;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;C;0;0;1;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
8;1;5;0;0;0;0;1;0;0;0;0;0;1;1995;1;1;MADRID;1;0;0;2013;18;0;;1;F;0;0;0;0;0;1;0;A;1;0;0;0;0;0;0;0;0;0;0;0;1;B;0;1;0;B;0;A - B - E - G;1;1;0;0;1;0;1;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
8;0;10;0;0;0;0;0;0;0;0;0;1;0;1995;1;1;MADRID;1;0;0;2013;18;2019;24;0;A;1;0;0;0;0;0;0;D;0;0;0;1;0;0;0;0;0;0;0;0;0;A;1;0;0;A;1;A - B - E - G - H;1;1;0;0;1;0;1;1;A;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
8;0;10;0;0;0;0;0;0;0;0;0;1;1;1995;0;1;MADRID;1;0;0;2013;18;2016;21;0;C;0;0;1;0;0;0;0;G;0;0;0;0;0;0;1;0;0;0;0;0;1;A;1;0;0;B;0;B - F - G;0;1;0;0;0;1;1;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;6;0;1;0;0;0;0;0
8;1;6;0;0;0;0;0;1;0;0;0;0;1;1994;1;1;ALCALA DE HENARES;0;1;0;2013;19;0;;0;B;0;1;0;0;0;0;0;I;0;0;0;0;0;0;0;0;1;0;0;0;1;A;1;0;0;A;1;A - E - F;1;0;0;0;1;1;0;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;6;0;1;0;0;0;0;0
8;1;8;0;0;0;0;0;0;0;1;0;0;1;1995;1;1;MADRID;1;0;0;2013;18;0;;0;A;1;0;0;0;0;0;0;D - E - F - H - J;0;0;0;1;1;1;0;1;0;1;0;0;1;B;0;1;0;A;1;B - G;0;1;0;0;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;C;0;6;0;1;0;0;0;0;0
8;1;6;0;0;0;0;0;1;0;0;0;0;1;1997;1;1;MADRID;1;0;0;2013;16;0;;0;E;0;0;0;0;1;0;0;D - E - F - H - I - K;0;0;0;1;1;1;0;1;1;0;1;0;1;B;0;1;0;A;1;A - B - E - F - G - H;1;1;0;0;1;1;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
8;1;6;0;0;0;0;0;1;0;0;0;0;1;1993;1;1;ARANJUEZ;0;0;1;2013;20;0;;1;A;1;0;0;0;0;0;0;G - I - L;0;0;0;0;0;0;1;0;1;0;0;1;0;A;1;0;0;A;1;A - F - G;1;0;0;0;0;1;1;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;A;1;0;0;0;C;0;5;0;0;1;0;0;0;0
8;1;5;0;0;0;0;1;0;0;0;0;0;1;1995;1;1;MADRID;1;0;0;2013;18;0;;1;E;0;0;0;0;1;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;A - B - C - D - E - F - G - H;1;1;1;1;1;1;1;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
